id;libelle;xp
15075;Duvet de Truchon;1.803
14479;Cawotte Transgénique;1.8024
15732;Pixel de Segmantid;1.8024
2479;Fléau de Robot Fléau;1.794075
17144;Viande Saignante;1.787625
2508;Venin de Serpentin;1.784625
2555;Courroie en cuir;1.784625
406;Estomac de Wo Wabbit;1.784625
649;Poils de Wo Wabbit;1.784625
650;Duvet de Bourdard;1.775325
14646;Essence de Mob l'Éponge;1.76085
8157;Pétale Magique du Tournesol Affamé;1.7541
1463;Fiole à élément;1.740075
13705;Boomerang Abîmé de Diamantine;1.728075
13702;Dédicace de Skeunk pour Émeraude;1.728075
13703;Épingle à Cheveux de Saphira;1.728075
13704;Touffe de Poils de Rubise;1.728075
464;Ambre d'Abraknyde;1.7268
18209;Gratrooll;1.688175
8322;Poil de Troolléolé;1.688175
18198;Gâtrool;1.688175
746;Ebonite;1.6875
16491;Planche à Griller;1.6875
23480;Huile de Riz;1.687425
13338;Enfumoir Zoth;1.686975
16161;Doigt de Branche Invocatrice;1.6848
13529;Feuille de Branche Soignante;1.6848
20820;Pompon Brunâtre;1.6767
7509;Première partie de la clef du labyrinthe du Dragon Cochon;1.6764
370;Gelée Bleuet Royale;1.67115
11695;Carniflore;1.67115
2241;Gelée Menthe Royale;1.67115
2437;Gelée Citron Royale;1.67115
2242;Gelée Fraise Royale;1.67115
20815;Éclat du Mawabouaino;1.67115
8397;Poil du Wa Wabbit;1.67115
2559;Crinière de Troollaraj;1.660275
14467;Osselet de Black Wabbit Squelette;1.6593
13495;Crâne d'Aventurier;1.632525
8052;Peau de Maître Koalak;1.632525
11223;Plume du Timansot;1.608375
11238;Queue d'Écumouth;1.608375
12016;Plume du Kwakwa;1.60155
16159;Patte d'Abrakne Irascible;1.590975
1568;Clef de la Cour du Bouftou Royal;1.5846
11122;Corne de Boufmouth de guerre;1.57785
7024;Pierre de Topaze;1.570275
14463;Crâne de Wabbit Squelette;1.54035
13700;Couche usagée de Warko Violet;1.528575
8058;Cubitus de Momie Koalak;1.528575
14458;Queue de Black Wabbit;1.524675
16157;Masque Cassé d'Araknotron Irascible;1.5
8309;Plume du Serpiplume;1.4883
2653;Arakne Majeure Morte;1.486125
7508;Rune de Signature;1.484925
13596;Peau de Larve Dorée;1.4832
13528;Bourgeon d'Abraknyde Sombre Irascible;1.4829
13699;Foulard de Koalak Farouche;1.476525
9388;Feuille de Blop Royal;1.450425
27362;Pom de Pin;1.441275
25756;Crâne magique de Rate Atinée;1.439025
25762;Oreille de Rat Plapla;1.439025
25757;Tuyau Rouillé de Rate Iboisée;1.439025
25760;Vieux Bouquin de Rat Li;1.439025
1528;Métaria jaune;1.427325
1527;Métaria bleue;1.427325
1529;Métaria verte;1.427325
1526;Métaria rouge;1.427325
2619;Lait de Tortue;1.3992
997;Noix de Kokoko;1.3992
7290;Tige de Bambouto;1.389675
7271;Épine de Bulbuisson;1.389675
17613;Épine de Grath;1.389675
7270;Langue de Grenufar;1.389675
17611;Palpe de Pikbul;1.389675
17609;Patte de Pupuce;1.389675
17612;Peau de Gériatique;1.389675
7272;Pistil de Floristile;1.389675
7269;Pollen de Bulbiflore;1.389675
17142;Viande Séchée;1.3842
13698;Houpette de Koalak Sanguin;1.38225
545;Pierre de Cristal;1.374
8361;Corne de Dragacé;1.373925
8362;Peau de Dragnarok;1.373925
8356;Peau de Dragueuse;1.373925
8360;Peau de Draguaindrop;1.373925
13595;Peau de Larve Rubis;1.37355
2646;Slip en cuir de Cochon de Lait;1.353075
18348;Flûte de Mastodonte;1.35
19342;Rune Pa Ré Terre;1.349925
10618;Rune Pa Pui;1.349925
10615;Rune Pa Per Pi;1.349925
19338;Rune Pa Ré Air;1.349925
11656;Rune Pa Ré Cri;1.349925
11652;Rune Pa Ré Pou;1.349925
19340;Rune Pa Ré Feu;1.349925
19341;Rune Pa Ré Neutre;1.349925
19339;Rune Pa Ré Eau;1.349925
20582;Rune Pata Ré Cri;1.349925
20580;Rune Pata Ré Pou;1.349925
20581;Rune Ta Ré Cri;1.349925
20579;Rune Ta Ré Pou;1.349925
13697;Poils de Guerrier Koalak;1.333575
8057;Tibia de Koalak Fossoyeur;1.333575
13732;Vieille Ventouse de Kralamoure;1.333575
2300;Fragment d'Os;1.324725
13504;Corne de Gamino;1.322925
8311;Poil de Gamino;1.322925
654;Étoffe du Wabbit;1.320975
11117;Laine de Boufmouth;1.30965
2664;Os de Crocodaille;1.308
8437;Clef du Château Ensablé;1.305825
9249;Morceau de clef Griotte;1.293675
9251;Morceau de clef Coco;1.293675
9250;Morceau de clef Reinette;1.293675
9252;Morceau de clef Indigo;1.293675
13594;Peau de Larve Émeraude;1.269825
547;Pierre de Rubis;1.2621
8315;Peau de Mandrine;1.248075
8312;Peau de Minoskito;1.248075
8756;Duvet du Kilibriss;1.248075
7652;Potion de Souvenir;1.237425
8363;Corne de Dragmatique;1.227975
8767;Aile du Bitouf des Plaines;1.2252
8143;Clef des Champs;1.2228
9940;Nacre brute;1.22265
2480;Slip en cuir de Porkass;1.2201
2303;Carapace vide de Crabe;1.2201
2554;Côtes de Porkass;1.2201
408;Dentier du Chafer d'Élite;1.2201
433;Fémur du Chafer Archer;1.2201
2277;Linceul;1.2201
2302;Langue d'Étoile;1.2201
6478;Makroute Déchiqueté;1.2201
792;Muqueuse de Moumoule;1.2201
8681;Peau de Raul Mops;1.2201
646;Poils de Black Tiwabbit;1.2201
2282;Touffe de Cheveux Blancs;1.2201
6479;Ours Déchiqueté;1.2201
8762;Fragment de cerveau poli;1.202625
1534;Métaria Triame jaune;1.201575
1531;Métaria Triame bleue;1.201575
1532;Métaria Triame verte;1.201575
1533;Métaria Triame rouge;1.201575
13724;Patte de Tofu Dodu;1.18875
17037;Essence de Kardorim;1.184175
8385;Peau de Shin Larve;1.171875
27368;La cambriole pour les Nuls;1.171875
8738;Sacrum magistral;1.171875
360;Oreilles du Tiwabbit;1.1718
13593;Peau de Larve Saphir;1.1718
13498;Dent de Bourbassingue;1.146525
8766;Plume de fesse du Kido;1.146525
8729;Corail usé;1.136175
2652;Ver d'Air;1.136175
2651;Ver de Feu;1.136175
2649;Ver de Terre;1.136175
2650;Ver d'Eau;1.136175
13722;Plume de Tofubine;1.13115
8763;Moustache du Mufafah;1.125
2512;Queue de Sanglier des Plaines;1.125
2060;Patte de Corbac;1.122675
8323;Cuir de Déminoboule;1.11225
8326;Bandelette du Mominotor;1.11225
13718;Cendres de Tofutoflamme;1.11225
410;Livre du Bwork Mage;1.11
25758;Lance-Pierre de Scélée Rate;1.107375
25767;Collier de Chak Rat;1.107375
25759;Lance de Chika Rat;1.107375
25761;Ouvrage magique d'Aloevée Rate;1.107375
8308;Carapace de Scaratos;1.100175
13719;Plumeau de Tofuzmo;1.100175
2266;Lait de Cochon de Lait;1.0956
15167;Antenne de Trésantène;1.093725
15169;Moustache précieuse;1.093725
15168;Corne de Berserkoffre;1.093725
15165;Corde de Boursoin;1.093725
15166;Langue de Mimikado;1.093725
2280;Paille Vampiresque;1.090125
274;Pièce du Puzzle de la Griffe;1.090125
276;Pièce du Trésor du Badoul;1.090125
8745;Pétale Kouraçao;1.090125
8746;Pétale Malibout;1.090125
8748;Pétale Morito;1.090125
8747;Pétale Passaoh;1.090125
9952;Pierre de souillure verte impure;1.089075
8250;Poil de Renarbo;1.0866
9951;Pierre de souillure jaune impure;1.08615
13490;Bave de Ouassingue;1.08255
17140;Viande Exsudative;1.07895
8252;Plume de Corbac Apprivoisé;1.0671
1684;Sac à Patates Sombre;1.050675
1683;Sac à Patates Clair;1.050675
9950;Pierre de souillure bleue impure;1.05045
2505;Baballe;1.046775
8732;Corail Kouraçao;1.0455
8733;Corail Malibout;1.0455
8735;Corail Morito;1.0455
8734;Corail Passaoh;1.0455
13140;Serrure du Coffre des Forgerons;1.0416
8388;Peau de Bworkette;1.0416
2268;Scalp de Bwork Archer;1.0368
2558;Blop Mort;1.035675
8971;Clef de l'Arche d'Otomaï;1.0125
20565;Rune Pata Cha;1.012425
20562;Rune Pata Age;1.012425
20559;Rune Pata Fo;1.012425
20571;Rune Pata Ini;1.012425
20556;Rune Pata Ine;1.012425
20574;Rune Pata Pod;1.012425
20568;Rune Pata Vi;1.012425
1555;Rune Ra Age;1.012425
1551;Rune Ra Fo;1.012425
7450;Rune Ra Ini;1.012425
1553;Rune Ra Ine;1.012425
7445;Rune Ra Pod;1.012425
1556;Rune Ra Cha;1.012425
1554;Rune Ra Vi;1.012425
20563;Rune Rata Age;1.012425
20560;Rune Rata Fo;1.012425
20572;Rune Rata Ini;1.012425
20557;Rune Rata Ine;1.012425
20575;Rune Rata Pod;1.012425
20566;Rune Rata Cha;1.012425
20569;Rune Rata Vi;1.012425
20561;Rune Ta Age;1.012425
20558;Rune Ta Fo;1.012425
20570;Rune Ta Ini;1.012425
20492;Rune Ta Ine;1.012425
20573;Rune Ta Pod;1.012425
20564;Rune Ta Cha;1.012425
20567;Rune Ta Vi;1.012425
439;Canine de Mergranlou;1.01205
8350;Coquille de Dragoss Protéiforme;1.01205
7906;Corne du Boufcoul;1.01205
8353;Écaille de Dragoss Ardoise;1.01205
8355;Écaille de Dragoss Argile;1.01205
8354;Écaille de Dragoss Calcaire;1.01205
8352;Écaille de Dragoss Charbon;1.01205
440;Griffe de Muloubard;1.01205
11119;Oreille de Bouftonmouth;1.01205
14516;Oreille de Rhinoféroce;1.01205
291;Poils de Mulounoké;1.01205
8321;Poil de Capsaaloocke;1.0053
13340;Pustule de Rat Sio;1.0053
13492;Short de Capoei Rat;1.0053
8807;Jus de Ouassingue;1.0002
13716;Bec de Vilain Petit Tofu;0.9984
14514;Dent de Molette;0.992175
11253;Étoffe de Rat Bougri;0.992175
2294;Viscères de Scarafeuille;0.9795
13096;Fémur du Chafer Ronin;0.966225
8054;Peau de Drakoalak;0.9462
14512;Plume de Gobvious;0.9462
14510;Patte de Bouledogre;0.927225
2564;Sourcils de Tronknyde;0.919725
11497;Huile de Frostiz;0.91125
7224;Artefact Pandawushu Roc;0.9096
747;Aluminite;0.899925
16490;Planche Contreplaquée;0.899925
27413;Eau Ferrugineuse;0.86325
7223;Artefact Pandawushu Vent;0.852375
11257;Plume de Gélikan;0.848625
438;Queue du Mulou;0.84075
13496;Bandeau de Nakunbra;0.826875
2622;Boulet de Canondorf;0.826875
17075;Canif Rouillé;0.826875
17138;Viande Rassie;0.826875
2620;Rhum de Qualité;0.826875
998;Caleçon Mignon du Pirate;0.826875
6736;Bourgeon de Fourbasse;0.820275
2253;Fleur de Gloutovore;0.820275
2254;Feuille de Fourbasse;0.820275
2632;Glouto Rhum;0.820275
2607;Trukikol Mort;0.820275
838;Manuel du Directeur Grunob;0.820275
2602;Plume de Domoizelle;0.820275
2605;Plume de Dostrogo;0.820275
14946;Cuir de Porsalu;0.8112
389;Huile de Tournesol Sauvage;0.806025
2642;Mâchoire de Rib;0.80445
642;Cocon de Ver à Soie;0.797925
2336;Crâne de Chafer;0.797925
756;Slip en Cuir Moulant du Garglyphe;0.797925
2463;Dent de Kwoan;0.797925
2468;Estomac de Ouassingue;0.797925
2454;Estomac de Tofu Ventripotent;0.797925
2572;Estomac de Tofukaz;0.797925
2466;Langue de Gargrouille;0.797925
8484;Duvet de Tofoune;0.797925
2464;Queue de Boostache Prépubère;0.797925
2565;Rondelle de Bois;0.797925
2285;Tissu Sombre;0.797925
8314;Peau de Kraméléhon;0.790725
2669;Chauve-souris;0.790125
11250;Poil de Chachachovage;0.782925
16154;Écorce d'Abrakne Sombre;0.779175
11815;Boostoplasme;0.77205
16002;Patte de Kankreblath;0.77205
8557;Plume de Batofu;0.77205
2286;Bandelettes;0.759225
1614;Bombe de Graboule;0.759225
3002;Botte trouée de Mégabwork;0.759225
1611;Bourgeon de Pirolienne;0.759225
2316;Couteau de Roukouto;0.759225
16215;Glande d'Arak-haï;0.759225
2647;Oreille de Médibwork;0.759225
7030;Peau de Krambwork;0.759225
1610;Roue de Tivelo;0.759225
2273;Tissu Pourpre;0.759225
14635;Pépite;0.75
7222;Artefact Pandawushu Eau;0.747075
2323;Colonne Vertébrale;0.7344
8083;Os de Pékeualak;0.726525
8085;Poils de Koalak Forestier;0.726525
12437;Cendres Novices;0.71775
8161;Ailes du Scarabosse Doré;0.709425
16152;Masque Brisé d'Araknotron;0.694575
361;Cawotte;0.6846
7451;Rune Prospe;0.675
1521;Rune Sa;0.675
378;Sporme du Champ Champ;0.6717
16487;Bois Vermoulu;0.6717
1673;Patte d'Arakne Magique;0.6717
544;Pierre d'Émeraude;0.663825
18367;Boule de Boulépique;0.6468
18370;Queue de Fennex;0.6468
18369;Queue de Scordion Bleu;0.6468
18368;Écailles d'Ouroboulos;0.6468
16150;Racine d'Abraknyde Vénérable;0.6468
1612;Racine d'Abraknyde Sombre;0.633075
14473;Boulon Wabbit;0.63105
17136;Viande Sanguinolente;0.62565
450;Pierre de Granit;0.606375
6475;Casque Cassé du Chafer;0.590925
12445;Fumée Novice;0.5889
12429;Boue Novice;0.5889
12441;Flaque Novice;0.5889
12433;Poudre Novice;0.5889
2675;Plume de Tofu Maléfique;0.57945
2274;Bougie du Mineur Sombre;0.572025
371;Sourcil de Moskito;0.545325
16440;Ferrite;0.54
13731;Pierre Médicinale;0.53355
8002;Étoffe de Dok Alako;0.53355
23311;Artefact Pandawushu Bois;0.516225
448;Silex;0.5157
430;Os Invisible du Chafer Invisible;0.511725
2278;Tissu Invisible;0.511725
308;Coquille de Dragoeuf Calcaire;0.508725
7905;Laine du Boufcoul;0.506025
2576;Scalp de Milimulou;0.49995
2451;Patte d'Arakne des Égouts;0.498825
1672;Poils de Darit;0.498825
2467;Rondelles de Milirat Strubien;0.498825
653;Étoffe d'Écurouille;0.498825
399;Huile de Sésame;0.4944
13488;Aile de Dragodinde Dorée;0.493875
14280;Pic de Dragodinde Dorée;0.493875
1675;Os Surprise du Chafer Fantassin;0.4854
17134;Viande Avariée;0.479925
1129;Coquille de Dragoeuf Ardoise;0.470925
842;Coquille de Dragoeuf Argile;0.470925
843;Coquille de Dragoeuf Charbon;0.470925
21263;Peau de Dragoeuf Albâtre;0.470925
2528;Ongle de Kanigrou;0.470925
1613;Écaille de Chef Crocodaille;0.469725
447;Charbon;0.466275
886;Cuir de Bouftou Royal;0.46455
1660;Ambre d'Abraknyde Sombre;0.463875
479;Ivoire;0.458625
20680;Cire de Gligli Améliorée;0.45675
652;Étoffe du Sanglier;0.456375
7225;Artefact Pandawushu Feu;0.455775
11254;Pince de Crabe Hijacob;0.454275
543;Pierre de Diamant;0.452325
2574;Crinière de Scélérat Strubien;0.4365
1890;Poil de Vétauran;0.4335
2318;Feuille de Rose Obscure;0.43065
2321;Babines de Macien;0.42345
2301;Moustache de Kolérat;0.42345
290;Champignon;0.42345
2179;Dent de Dragodinde;0.42345
2584;Main de Boo;0.42345
2551;Oreille de Foufayteur;0.42345
1889;Plume de Crowneille;0.42345
2150;Graine de Scorbute;0.42345
2304;Fragment de Pierre Polie;0.41205
2502;Papatte de Croc Gland;0.41205
1462;Liquide vampiresque;0.41145
2305;Fragment de Pierre Pointue;0.407325
2676;Noeul Mort;0.40635
10314;Sang du Kido;0.40125
8757;Maillot de corps de Barbroussa;0.4008
8545;Clef de la Crypte de Kardorim;0.39405
13336;Graines de Citwouille Maudites;0.393675
8760;Foulard du Sparo;0.38085
8680;Écaille poisseuse;0.380475
8249;Plume de Buveur;0.379575
8740;Chicot du Flib;0.3702
14284;Flamme Spectrale;0.369075
2455;Sang de Bouftou;0.361275
2599;Pic de Dragodinde;0.3597
1679;Pierre de Crystaloboule;0.35745
11475;Eau calme;0.34095
2549;Boîte de Vétauran;0.34005
16489;Planche Agglomérée;0.3375
1549;Rune Pa Age;0.337425
1545;Rune Pa Fo;0.337425
7449;Rune Pa Ini;0.337425
1547;Rune Pa Ine;0.337425
7444;Rune Pa Pod;0.337425
1550;Rune Pa Cha;0.337425
1548;Rune Pa Vi;0.337425
17132;Viande Ladre;0.334425
643;Fil de Soie;0.33435
2661;Feuille de Tournesol Sauvage;0.33435
2628;Poupée Vaudou Ark;0.3342
2625;Poupée Vaudou Eth;0.3342
2626;Poupée Vaudou Jav;0.3342
2627;Poupée Vaudou Sarbak;0.3342
17065;Poupée Vaudou Tam;0.3342
8481;Poil de Rat d'Égoutant;0.3342
2264;Canine de Gobelin;0.3327
1674;Champignon Luidegît;0.3267
2663;Engrais;0.325425
431;Pierre du Craqueleur;0.3252
381;Fraise;0.321975
641;Coton Ancestral;0.32115
2665;Herbe Folle;0.32115
9381;Fleur de Gloutoblop;0.319725
1771;Souris verte;0.303
2509;Dent de Larve Champêtre;0.303
2482;Charnière Cassée;0.303
6476;Griffe de Robionicle;0.303
2662;Bave de Rose Démoniaque;0.302625
7436;Rune Pui;0.299925
7447;Rune Per Pi;0.299925
7453;Rune Ré Air;0.299925
11655;Rune Ré Cri;0.299925
11651;Rune Ré Pou;0.299925
7452;Rune Ré Feu;0.299925
7456;Rune Ré Neutre;0.299925
7455;Rune Ré Terre;0.299925
7454;Rune Ré Eau;0.299925
648;Aile de Bourdard;0.2964
2486;Coque Endommagée;0.2964
2481;Chaîne de Robot Fléau;0.2964
2497;Oreille de Guerrier Mental;0.2964
419;Oreille du Grand Pa Wabbit;0.2964
1891;Peau de serpentin;0.2964
418;Poils de Barbe du Grand Pa Wabbit;0.2964
2496;Queue de Rat d'Hyoactif;0.2964
8682;Peau de Mob l'Éponge;0.293475
20817;Tendon de Waccro;0.287325
27363;Fourrure de Timongouste;0.28005
14466;Bandeau de Black Wabbit Squelette;0.278475
8483;Peau de Ramane d'Égoutant;0.278475
20819;Dent de Waddict;0.2697
1681;Peau Égrotante;0.265725
20818;Emballage Suspect;0.26115
14462;Os de Wabbit Squelette;0.2556
463;Ambre;0.2511
13715;Dent de Larve Dorée;0.24735
3001;Épaulière de Bwork;0.2457
20814;Patte de Twakeuf;0.2445
9382;Fleur de Blopignon;0.24165
14457;Patte de Black Wabbit;0.239325
2611;Carapace Jaune;0.234375
2613;Carapace Bleue;0.234375
2609;Carapace Verte;0.234375
2610;Carapace Rouge;0.234375
27365;Corne de Buffalourd;0.234375
2617;Tranche de Nodkoko;0.234375
2624;Feuille de Tikoko;0.234375
27366;Griffe de Grolours;0.234375
1678;Noix de Grokoko Traumatisée;0.234375
27364;Plume de Thomondor;0.234375
27367;Croc de Trankilou;0.234375
1002;Tronc de Kokoko;0.234375
17130;Viande Tendre;0.232425
368;Gelée à la Fraise;0.22875
1652;Patte d'Arakne Majeure;0.2283
2618;Kokopaille;0.2277
435;Racine d'Abraknyde;0.22695
9383;Racine de Tronkoblop;0.22665
13714;Dent de Larve Rubis;0.226575
13097;Mâchoire du Chafer Draugr;0.22485
392;Noix de Pécan;0.22395
2288;Patte de Wabbit;0.219
369;Gelée à la Menthe;0.213
2436;Gelée Citron;0.212025
13500;Dent de Larve Émeraude;0.211575
2275;Cuir de Porkass;0.204375
485;Slip en cuir du Chafer Lancier;0.204375
1664;Dent de Crocodaille;0.204375
1663;Écaille de Crocodaille;0.204375
372;Bandeau du Black Tiwabbit;0.204375
2297;Flèche du Chafer Archer;0.204375
379;Pince de Crabe;0.204375
429;Miséricorde du Chafer d'Élite;0.204375
14945;Vieille Partition;0.204375
16148;Poil d'Abrakne;0.204375
13728;Paupière d'Étoile;0.204375
13491;Relique Familiale;0.204375
14944;Sueur Froide de Fantôme;0.204375
13342;Tatouage de Mauvais Garçon;0.204375
2484;Trident Cassé;0.204375
11102;Perce-Neige;0.2025
11109;Frostiz;0.2025
11107;Bois de Tremble;0.2025
11110;Obsidienne;0.2025
11106;Poisskaille;0.2025
757;Gelée Bleuet;0.2001
16525;Crâne de Kardorim;0.197325
14459;Moustaches de Tiwabbit;0.19725
13713;Dent de Larve Saphir;0.19725
14278;Chaînes Brisées;0.1953
7014;Bois de Bambou Sacré;0.195
16471;Espadon;0.195
305;Dent de Wabbit;0.193875
2330;Capsule Explosive;0.190425
8730;Coccyx du Corailleur;0.190275
412;Bec du Kwak de Flamme;0.190275
411;Bec du Kwak de Glace;0.190275
1142;Bec du Kwak de Terre;0.190275
413;Bec du Kwak de Vent;0.190275
2648;Griffes de Kwak;0.190275
415;Plume du Kwak de Flamme;0.190275
414;Plume du Kwak de Glace;0.190275
1141;Plume du Kwak de Terre;0.190275
416;Plume du Kwak de Vent;0.190275
27748;Ronce ephedryenne;0.1878
470;Bois d'Orme;0.1875
7033;Dolomite;0.1875
16389;Mandragore;0.1875
16456;Millet;0.1875
16469;Tanche;0.1875
2515;Groin de Sanglier des Plaines;0.186375
14460;Branche de Tiwabbit Kiafin;0.186375
409;Poils de Barbe du Bwork Mage;0.185625
8751;Bulbe Passaoh;0.18345
8749;Bulbe Kouraçao;0.18345
8750;Bulbe Malibout;0.18345
8752;Bulbe Morito;0.18345
13339;Sceau Royal Contrefait;0.18345
8801;Étoffe de Ouassingue;0.183375
13505;Bourse Suspecte;0.182025
16467;Morue;0.18
7016;Bois de Bambou Sombre;0.18
8158;Plume Graisseuse du Tofu Ventripotent;0.1791
8744;Pince de Crustorail;0.17325
3208;Slip de Bwork Archer;0.171975
13098;Casque du Chafer Primitif;0.167325
13729;Papier Charbon;0.166875
8141;Ailes du Scarafeuille Noir;0.16605
16387;Belladone;0.164925
472;Bois de Charme;0.164925
16454;Maïs;0.164925
313;Or;0.164925
1779;Bar Rikain;0.164925
13489;Miroir de Dopeul;0.16035
1455;Ailes de Scarafeuille Bleu;0.1602
1456;Ailes de Scarafeuille Blanc;0.1602
1458;Ailes de Scarafeuille Vert;0.1602
1457;Ailes de Scarafeuille Rouge;0.1602
7925;Bois de Kaliptus;0.157425
602;Requin Marteau-Faucille;0.157425
17128;Viande Minérale;0.156975
13730;Graine de la Discorde;0.15525
2250;Bois de Tronknyde;0.15465
382;Longue-vue de Gob-Trotteur;0.15435
2656;Os rongé de Gobichon;0.15435
2259;Pic de Lance de Gobet;0.15435
302;Tambour de Gobaladée;0.15435
2674;Bonnet de Gobaliste;0.15435
16165;Lamelle de Champa Bleu;0.1515
16166;Lamelle de Champa Marron;0.1515
16168;Lamelle de Champa Vert;0.1515
16167;Lamelle de Champa Rouge;0.1515
7904;Fleur de Kaliptus;0.150525
446;Bauxite;0.149925
425;Chanvre;0.149925
16385;Ginseng;0.149925
449;Bois d'Ébène;0.149925
16465;Lotte;0.149925
10970;Sueur de dragodinde;0.148275
1784;Raie Bleue;0.142425
16488;Bois de Noisetier;0.142425
432;Côtes du Rib;0.13695
420;Ficelle en Lin;0.135
16001;Antennes de Vilinsekt;0.132
883;Cuir de Boostache Prépubère;0.132
486;Cuir de Gargrouille;0.132
887;Cuir de Ouassingue;0.132
2249;Dent de Garglyphe;0.132
375;Dent de Tofu Mutant;0.132
2571;Patte de Tofukaz;0.132
301;Plume de Tofu;0.132
7059;Graine de Pandouille;0.1275
474;Bois de Merisier;0.1275
405;Malt;0.1275
1801;Perche;0.1275
350;Argent;0.1275
901;Cuir du Cochon de Lait;0.124125
391;Noix de Cajou;0.120825
16463;Dorade Grise;0.12
7013;Bois de Bambou;0.12
7018;Riz;0.112425
532;Seigle;0.112425
594;Edelweiss;0.112425
16461;Anguille;0.112425
444;Étain;0.112425
461;Bois d'If;0.112425
7032;Silicate;0.112425
286;Levure de Boulanger;0.1092
600;Kralamoure;0.105
2357;Bois d'Oliviolet;0.105
12428;Boue Juvénile;0.100425
17126;Viande Frelatée;0.09945
10835;Cachet du bizut;0.0939
882;Laine du Chef de Guerre Bouftou;0.0933
423;Lin;0.09
1847;Brochet;0.09
471;Bois d'Érable;0.09
445;Manganèse;0.09
593;Orchidée Freyesque;0.09
2279;Canine Vampiresque;0.087375
417;Boue du Boo;0.086925
1770;Bout de Blop Coco;0.08685
1775;Bout de Blop Griotte;0.08685
1773;Bout de Blop Reinette;0.08685
1777;Bout de Blop Indigo;0.08685
752;Sang de Vampire;0.08565
393;Gland;0.083175
6845;Casque de Martoa;0.083175
304;Cuir de Scélérat Strubien;0.083175
407;Pic de Prespic;0.083175
6843;Gant de Sherpoa;0.083175
6844;Oreille de Douzdoa;0.083175
1690;Poils du Milimulou;0.083175
2322;Crocs de Rats;0.083175
12436;Cendres Juvéniles;0.08265
12444;Fumée Juvénile;0.08265
12440;Flaque Juvénile;0.08265
12432;Poudre Juvénile;0.08265
2358;Bois de Bombu;0.082425
1805;Sardine Brillante;0.082425
885;Laine de Boufton Noir;0.081825
884;Cuir de Bouftou Noir;0.078
376;Aile du Tofu Maléfique;0.07635
387;Défense du Sanglier;0.076125
1523;Rune Vi;0.074925
1794;Carpe d'Iem;0.074925
443;Kobalte;0.074925
401;Houblon;0.074925
460;Bois de Chêne;0.074925
380;Menthe Sauvage;0.074925
1524;Rune Age;0.074925
1519;Rune Fo;0.074925
7448;Rune Ini;0.074925
1522;Rune Ine;0.074925
7443;Rune Pod;0.074925
1525;Rune Cha;0.074925
383;Corne de Boufton;0.0747
394;Noisette;0.07455
881;Laine de Ramane Strubien;0.07275
13726;Conque Marine;0.072225
13727;Crème à bronzer;0.072225
13502;Fluide Glacial;0.072225
13494;Nageoire de Compétition;0.072225
6842;Pétale de Rose Obscure;0.0714
1750;Poisson Pané;0.067425
307;Ailes de Moskito;0.067125
377;Épine du Champ Champ;0.067125
365;Patte d'Arakne;0.067125
300;Graine de Pavot;0.067125
17124;Viande Faisandée;0.062025
384;Laine de Bouftou;0.056475
2563;Peau de Larve Jaune;0.056175
362;Peau de Larve Bleue;0.056175
363;Peau de Larve Orange;0.056175
364;Peau de Larve Verte;0.056175
2659;Pétale de Tournesol Sauvage;0.056175
306;Fleur de Pissenlit Diabolique;0.054525
374;Langue d'Épouvanteur;0.0537
288;Graine de Tournesol;0.0537
13487;Serviette de Plage;0.0537
395;Trèfle à 5 feuilles;0.0525
533;Avoine;0.0525
27375;Bois de Pin;0.0525
442;Bronze;0.0525
476;Bois de Noyer;0.0525
603;Poisson-Chaton;0.0525
309;Pétale de Rose Démoniaque;0.050775
6900;Plume de Piou Rouge;0.045825
1757;Crabe Sourimi;0.045
6903;Plume de Piou Rose;0.044775
6902;Plume de Piou Jaune;0.044475
6898;Plume de Piou Violet;0.044475
1974;Feuille de Salace;0.0441
366;Bec du Tofu;0.04395
373;Intestin d'Araknosé;0.04395
388;Poils d'Arakne Malade;0.04395
6897;Plume de Piou Bleu;0.04395
6899;Plume de Piou Vert;0.04395
17123;Viande Hachée;0.03945
310;Os de Chafer;0.0384
519;Poudre de Perlinpainpain;0.037725
400;Orge;0.037425
441;Cuivre;0.037425
473;Bois de Châtaignier;0.037425
428;Sauge;0.037425
1844;Truite;0.037425
311;Eau Potable;0.035025
16524;Relique d'Incarnam;0.033975
16515;Queue de Chapardam;0.0333
287;Graine de Sésame;0.032925
16511;Laine Céleste;0.032625
16522;Peau de Gloot;0.032175
16663;Viande Intangible;0.0321
1984;Cendres Éternelles;0.0321
16513;Pétale Diaphane;0.032025
16518;Feu Intérieur;0.0318
16512;Plume Chimérique;0.0318
385;Bave de Bouftou;0.03075
598;Greuvette;0.03
312;Fer;0.0225
1782;Goujon;0.0225
303;Bois de Frêne;0.0225
289;Blé;0.0225
421;Ortie;0.0225
1736;Citron;0.01875
